6bd3d4f0d2b7f802a1837e000686fbb2e2ab4861,0
66b578e3b5e5434cda1d20654317662a96c6f655,2
22ad00590d417ddcfa1075b196f18f8d93f85920,0
885e1720bd9b32ef5c6df3fd21c92a08ae5be82b,1
8f98d1ce82636b12ea5aa3fbad870701a6bd668b,1
76b2f2d00202caf78979f291d1901e417e084819,2
7d7c92b558a821e2e0760c12186aed5016a6f71b,0
ee32a67891e98a80be5bce12a0c4fd12ed2e66f6,1
9a78f1c280ed1e50274895d59ee420cc0eba9fa7,1
f8c467bc0b329ac0405dbcb04456928519915372,1
82d4d0775838e83561583f630305cb1b9afdc89a,1
d647f6dcbbbed471368250a7691874ed98dbb21f,1
184d499f518d86427c67d928b4555d8296d7ef86,2
d74897308acc6fa5cb9e8a4f4e658c1a65712006,2
a6b74c8628759ef3fde76084b865846912f67b02,2
1edb3e57c5de888c6a1677ad1ed2f2ad42317a07,1
81615d3ce137fd44876d1b1cf5e87af2d0295c53,2
854efe57b94236768a2a56ebc26ed28a85119cd0,1
c16fb140d0f858deb64c8fe66f61ec90fa347928,1
0235ae559c696f5bcc8e6975578068bd11b6ca91,2
24a1075eaf32d0419298929f7db66a83238a7e78,0
f8e025e0499d3a08ee6ef010ecc25b1920b12777,2
36fe5f0a2e84d6dd9b4bbe5294c5d775b564508c,0
52529e03ac45b6aa4673622747e977a32e7de16b,1
7d9a042e0ba13d4e9c563ab3e452c3e2652418f8,0
dd6c737d49510abce38785cca194ef273c22184f,2
74f273e8338d93279dc8d7a0ff7888927471810a,2
61aefe274495b53e6a3cf095ea07b3144d750499,2
c08ab2ba1cf4eb03e4746236fcca9865cf99a29a,1
efb2e4f74a7edd5a94ec3bf6c997456ba5e609a8,1
2b2e3284c6a05d94c79f21a89fba8bbf06bac482,0
c04162d2f246c0ac2292d8a08795c15c52ff7ceb,0
7e466c3129f4faf5bb3fa5251b24d5c7c798216d,2
6652b0ab688856ba697ed3bfad0b0531e31bad1b,0
f831fa1d17b109b64e49cf4bbcd0a14e6e4a7b1c,2
ac55201860537f3ab57da375261d5419f4902704,0
4479c629fc37c378cf94122769c9ffe16c8f4342,2
956a17eaf2e6ee0eb4acb60732b5dfa2b686bbf2,2
9aa100a1eebd9d6cb1cba8e130833ed0770fb745,0
24ba999f8c1403a2c909e9786b1ddde72a8c5c3b,0
b9f701becd58d5c348c3c8e125eb7af12e03033c,1
fb318a1093b779d1492cea326ce1ef3a27ea6c3f,0
01e631180cd839e4419f6142e7707e9662f5d6ae,1
1d87f1468085bd7b65f81d006cf62741e13cd1e2,1
569a6d35f66b63000a218622e1e0e2efdc58f658,1
232d3320c5277fb667ae4f6a89d6685fae6ca5c8,1
de8437908ba348ba4ff8ddd2caf7d7d1f871033e,1
0b9ae0feb67d2819de1e2e2b54712e4ac9fa7585,1
217f40cdcf6bc870b7f2d70decdbf03d27c384fb,0
4b86ac4e59033c2b7092dce68087f9289e9e3217,0
de137fd312992cf84e992a4afde78e6f3c454b60,1
b44180809a35c8aa177f0d92c492c3a404c64e5d,0
6bfe4564d188492752f8033b1b7c4cdfe30a0e75,2
b0300f0229a65ddde9d679b26d3a9252179c828d,0
9090a9a1aa21b65240d9539642bb9c5563deb340,0
f82093a1cc30e9b9889b626727b456ed64266922,0
8e18fbfebb255bca29b332fb26fa2ff0894bc757,1
899791dbadd504ffa68f6d9879c898ef098993b9,1
00528a73cd33892d6b72fee983926a4db8fed4e7,1
676071ba02154ab94830c83507dfc94cff40326d,0
824007363b256235ec4453a74281096bf179b23b,1
6ac8bb1ad6a2af4fce4a06b0b7617f2c30533fcb,1
2b578aa283bd6f1c5b5241d8837130892fea871a,1
8a99327a17edba069f04de81b86ab7e0c6f57962,1
f33eebc3bbc4887080dabfaa82238e1a16b76f57,0
f41aa52bb747aa9fbbe15efeb95dedd882634439,0
8603252b8eab7f85368da3c9a986c0d1931e1875,0
45db4e6b4d618480dc4051c5dcfae0fb35924745,0
e80cab476a8779377b4b063ceac832135b9dce8c,0
0fa9ff558be5b05376b1c619e09d24a7722c9166,0
1b9fe583c50784335f93c82ce7cffbb613e283f7,1
a5355ee1f18dd0b8f2fdef0ddb88335075d83be4,0
b7b4ac78f297d43959a9d25a0e4addd0b2bcdea8,0
e2fe1aef574b9ffcfbf32645158e31431b032ee4,0
283da16c5e0c1574a17bc737ffba40fa3a8c0334,2
8a586ad37546f5b6b4b4761730664daeb95aec6f,0
9b39ab540f7a71fb4593d29b97d02c090e5615d9,0
